"Date","Price","Open","High","Low","Vol.","Change %"
"06/08/2022","30,250.0","29,700.0","31,000.0","29,700.0","3.55M","2.20%"
"06/07/2022","29,600.0","30,700.0","30,700.0","29,500.0","2.13M","-3.58%"
"06/06/2022","30,700.0","31,800.0","31,850.0","30,300.0","2.79M","-3.61%"
"06/03/2022","31,850.0","31,750.0","32,000.0","31,200.0","1.21M","-0.47%"
"06/02/2022","32,000.0","32,000.0","32,000.0","31,200.0","3.02M","0.00%"
"06/01/2022","32,000.0","32,150.0","32,700.0","31,500.0","1.73M","-1.08%"
"05/31/2022","32,350.0","33,000.0","33,050.0","32,350.0","2.72M","-1.97%"
"05/30/2022","33,000.0","32,400.0","33,100.0","32,150.0","5.40M","2.17%"
"05/27/2022","32,300.0","31,600.0","32,800.0","31,500.0","4.88M","2.22%"
"05/26/2022","31,600.0","31,900.0","31,950.0","31,450.0","1.31M","-0.94%"
"05/25/2022","31,900.0","30,950.0","32,000.0","30,900.0","4.54M","3.24%"
"05/24/2022","30,900.0","30,200.0","30,950.0","30,200.0","1.67M","3.00%"
"05/23/2022","30,000.0","31,900.0","32,100.0","29,900.0","2.56M","-4.46%"
"05/20/2022","31,400.0","31,900.0","32,200.0","31,200.0","2.10M","0.80%"
"05/19/2022","31,150.0","31,450.0","32,150.0","30,750.0","1.96M","-3.26%"
"05/18/2022","32,200.0","33,100.0","34,100.0","32,200.0","3.95M","-2.42%"
"05/17/2022","33,000.0","31,000.0","33,050.0","30,500.0","3.92M","6.45%"
"05/16/2022","31,000.0","31,000.0","31,600.0","30,200.0","2.42M","3.33%"
"05/13/2022","30,000.0","32,000.0","32,000.0","29,400.0","3.56M","-5.06%"
"05/12/2022","31,600.0","33,000.0","33,300.0","31,150.0","2.32M","-5.53%"
"05/11/2022","33,450.0","33,300.0","33,450.0","31,800.0","3.61M","0.45%"
"05/10/2022","33,300.0","31,000.0","33,600.0","30,500.0","5.93M","5.38%"
"05/09/2022","31,600.0","32,800.0","33,850.0","31,400.0","2.20M","-5.95%"
"05/06/2022","33,600.0","33,600.0","34,450.0","33,250.0","2.05M","-1.75%"
"05/05/2022","34,200.0","32,500.0","34,200.0","32,500.0","7.81M","6.88%"
"05/04/2022","32,000.0","33,600.0","33,700.0","32,000.0","1.64M","-4.76%"
"04/29/2022","33,600.0","33,600.0","34,450.0","33,200.0","3.02M","0.00%"
"04/28/2022","33,600.0","34,900.0","34,900.0","33,600.0","1.82M","-3.45%"
"04/27/2022","34,800.0","34,950.0","35,000.0","33,450.0","2.24M","-0.43%"
"04/26/2022","34,950.0","34,000.0","35,050.0","32,400.0","3.80M","1.30%"
"04/25/2022","34,500.0","35,300.0","35,700.0","32,750.0","3.41M","-1.99%"
"04/22/2022","35,200.0","35,050.0","36,000.0","34,800.0","2.54M","1.15%"
"04/21/2022","34,800.0","35,600.0","36,300.0","34,100.0","3.72M","-1.97%"
"04/20/2022","35,500.0","36,800.0","37,100.0","35,500.0","3.76M","-1.93%"
"04/19/2022","36,200.0","37,900.0","38,100.0","36,200.0","1.93M","-4.49%"
"04/18/2022","37,900.0","37,800.0","38,300.0","37,000.0","3.14M","1.47%"
"04/15/2022","37,350.0","39,100.0","39,300.0","37,350.0","5.12M","-4.35%"
"04/14/2022","39,050.0","40,000.0","40,000.0","39,000.0","2.54M","-2.38%"
"04/13/2022","40,000.0","38,650.0","40,200.0","38,050.0","5.94M","5.12%"
"04/12/2022","38,050.0","40,300.0","40,450.0","38,050.0","3.02M","-5.35%"
"04/08/2022","40,200.0","40,900.0","41,200.0","40,200.0","3.49M","-1.95%"
"04/07/2022","41,000.0","41,350.0","41,700.0","40,700.0","8.70M","-0.36%"
"04/06/2022","41,150.0","40,700.0","41,400.0","40,200.0","6.70M","0.86%"
"04/05/2022","40,800.0","41,000.0","41,550.0","40,700.0","4.68M","-1.09%"
"04/04/2022","41,250.0","41,700.0","41,800.0","41,100.0","6.60M","0.00%"
"04/01/2022","41,250.0","40,150.0","41,550.0","40,000.0","11.12M","2.74%"
"03/31/2022","40,150.0","40,300.0","40,800.0","40,100.0","2.43M","0.38%"
"03/30/2022","40,000.0","40,300.0","40,950.0","39,800.0","5.35M","-0.74%"
"03/29/2022","40,300.0","39,450.0","40,500.0","39,450.0","4.91M","2.15%"
"03/28/2022","39,450.0","39,850.0","40,200.0","38,850.0","2.99M","-1.13%"
"03/25/2022","39,900.0","40,600.0","40,600.0","39,900.0","2.19M","-0.50%"
"03/24/2022","40,100.0","40,050.0","40,250.0","39,800.0","2.95M","0.12%"
"03/23/2022","40,050.0","40,500.0","41,050.0","40,000.0","4.21M","-1.11%"
"03/22/2022","40,500.0","39,900.0","40,900.0","39,850.0","6.37M","1.50%"
"03/21/2022","39,900.0","39,550.0","40,300.0","39,550.0","3.85M","1.01%"
"03/18/2022","39,500.0","39,900.0","40,000.0","39,450.0","1.62M","-0.25%"
"03/17/2022","39,600.0","40,050.0","40,400.0","39,600.0","3.13M","-0.38%"
"03/16/2022","39,750.0","39,950.0","40,400.0","39,650.0","2.94M","-0.38%"
"03/15/2022","39,900.0","39,200.0","40,300.0","39,100.0","8.71M","1.79%"
"03/14/2022","39,200.0","38,500.0","39,500.0","38,500.0","2.16M","1.42%"
"03/11/2022","38,650.0","38,700.0","39,500.0","38,550.0","2.51M","-0.90%"
"03/10/2022","39,000.0","39,800.0","39,800.0","38,950.0","2.04M","0.52%"
"03/09/2022","38,800.0","38,850.0","39,350.0","38,800.0","2.65M","0.00%"
"03/08/2022","38,800.0","38,800.0","40,000.0","38,350.0","5.09M","-0.51%"
"03/07/2022","39,000.0","40,400.0","40,450.0","38,500.0","10.01M","-4.29%"
"03/04/2022","40,750.0","41,100.0","41,750.0","40,500.0","5.11M","-1.81%"
"03/03/2022","41,500.0","41,600.0","42,250.0","41,100.0","4.59M","0.12%"
"03/02/2022","41,450.0","42,450.0","43,300.0","41,100.0","8.27M","-3.15%"
"03/01/2022","42,800.0","42,200.0","43,200.0","41,900.0","11.88M","1.30%"
"02/28/2022","42,250.0","41,800.0","42,500.0","41,000.0","5.55M","0.72%"
"02/25/2022","41,950.0","41,700.0","42,750.0","41,300.0","10.80M","1.70%"
"02/24/2022","41,250.0","42,000.0","42,400.0","40,300.0","4.96M","-3.17%"
"02/23/2022","42,600.0","41,500.0","43,200.0","41,450.0","16.08M","2.65%"
"02/22/2022","41,500.0","40,550.0","41,500.0","40,400.0","8.31M","1.47%"
"02/21/2022","40,900.0","40,500.0","40,900.0","40,100.0","3.92M","0.25%"
"02/18/2022","40,800.0","40,500.0","41,200.0","40,500.0","3.76M","-0.85%"
"02/17/2022","41,150.0","40,400.0","41,150.0","40,300.0","3.08M","1.86%"
"02/16/2022","40,400.0","40,950.0","41,100.0","40,350.0","2.88M","-0.86%"
"02/15/2022","40,750.0","41,000.0","41,050.0","40,200.0","3.15M","1.88%"
"02/14/2022","40,000.0","42,000.0","42,850.0","40,000.0","7.41M","-6.65%"
